date,predicted_yield_kg
2013-11-22,11.361107
2013-11-23,25.8445
2013-11-24,24.560305
2013-11-25,1.4318707
2013-11-26,-1.4261292
2013-11-27,4.6920023
2013-11-28,-0.4519013
2013-11-29,-0.6580128
2013-11-30,-0.74462646
2013-12-01,0.9192453
2013-12-02,-0.64701384
2013-12-03,-1.7341377
2013-12-04,-0.74681455
2013-12-05,4.395053
2013-12-06,1.2726239
2013-12-07,0.6325559
2013-12-08,10.883669
2013-12-09,24.267183
2013-12-10,18.854193
2013-12-11,-0.99083406
2013-12-12,-0.35271415
2013-12-13,-0.3474951
2013-12-14,6.2724395
2013-12-15,24.582586
2013-12-16,1.4627663
2013-12-17,-0.35023388
2013-12-18,-1.7556605
2013-12-19,-0.98336536
2013-12-20,0.83296025
2013-12-21,-1.517197
2013-12-22,-0.907475
2013-12-23,-1.3974675
2013-12-24,-1.5178483
2013-12-25,-0.69065267
2013-12-26,-2.0084667
2013-12-27,0.74889696
2013-12-28,-1.1894926
2013-12-29,-1.7458707
2013-12-30,0.31334934
2013-12-31,2.6878912
2014-01-01,0.8732723
2014-01-02,0.22180453
2014-01-03,1.0240839
2014-01-04,0.27295515
2014-01-05,3.6144097
2014-01-06,3.4444268
2014-01-07,4.903378
2014-01-08,6.121269
2014-01-09,1.1987118
2014-01-10,5.8692374
2014-01-11,3.4668744
2014-01-12,3.934467
2014-01-13,4.05237
2014-01-14,3.7381475
2014-01-15,1.7535809
2014-01-16,0.93389416
2014-01-17,0.5460553
2014-01-18,4.702326
2014-01-19,1.0898881
2014-01-20,4.74427
2014-01-21,1.2089326
2014-01-22,2.1481824
2014-01-23,1.5477422
2014-01-24,0.9439076
2014-01-25,2.2474487
2014-01-26,1.9373666
2014-01-27,2.4363685
2014-01-28,1.0669516
2014-01-29,1.144561
2014-01-30,1.5647167
2014-01-31,0.9129459
2014-02-01,1.0907124
2014-02-02,1.5186722
2014-02-03,1.5871043
2014-02-04,1.6171662
2014-02-05,0.28201172
2014-02-06,1.3667325
2014-02-07,0.2774201
2014-02-08,30.380774
2014-02-09,28.984634
2014-02-10,25.335875
2014-02-11,27.001846
2014-02-12,13.689337
2014-02-13,25.338058
2014-02-14,21.95802
2014-02-15,6.379048
2014-02-16,25.392735
2014-02-17,5.4471006
2014-02-18,1.9306347
2014-02-19,7.185324
2014-02-20,24.633524
2014-02-21,1.7401017
2014-02-22,1.1149033
2014-02-23,1.3292838
2014-02-24,0.39186743
2014-02-25,1.2416093
2014-02-26,-0.46800467
2014-02-27,0.6608553
2014-02-28,3.4815736
2014-03-01,1.8650525
2014-03-02,0.19238593
2014-03-03,0.9139759
2014-03-04,1.1905856
2014-03-05,1.2182521
2014-03-06,1.0433407
2014-03-07,1.2033967
2014-03-08,0.32441542
2014-03-09,0.7878492
2014-03-10,-1.103518
2014-03-11,0.34136605
2014-03-12,0.21165699
2014-03-13,26.79277
2014-03-14,26.334793
2014-03-15,25.9684
2014-03-16,0.7132763
2014-03-17,2.4284782
2014-03-18,1.1096177
2014-03-19,0.94145155
2014-03-20,0.5135398
2014-03-21,0.30859154
2014-03-22,-0.26927188
2014-03-23,5.751128
2014-03-24,21.804186
2014-03-25,21.735678
2014-03-26,26.204195
2014-03-27,26.218557
2014-03-28,4.66294
2014-03-29,0.3713043
2014-03-30,1.2876518
2014-03-31,-0.7948089
2014-04-01,-0.6739582
2014-04-02,0.47454312
2014-04-03,-0.018498948
2014-04-04,0.6888304
2014-04-05,1.6780711
2014-04-06,1.6780711
2014-04-07,-0.6910366
2014-04-08,-1.0943028
2014-04-09,0.035717763
2014-04-10,-0.31149802
2014-04-11,20.283684
2014-04-12,4.6881905
2014-04-13,4.4961185
2014-04-14,4.7246714
2014-04-15,4.518344
2014-04-16,1.6774696
2014-04-17,-1.4290781
2014-04-18,0.74505824
2014-04-19,-0.77090555
2014-04-20,0.74505824
2014-04-21,0.6340598
2014-04-22,1.2674583
2014-04-23,0.15981008
2014-04-24,1.4237422
2014-04-25,2.2462633
2014-04-26,1.9216073
2014-04-27,0.46513215
2014-04-28,-0.046887234
2014-04-29,4.8066483
2014-04-30,2.5805633
2014-05-01,-1.0607903
2014-05-02,19.670086
2014-05-03,2.3167844
2014-05-04,-0.1566982
2014-05-05,-1.4817187
2014-05-06,-0.9031716
2014-05-07,-0.20292479
2014-05-08,0.3243677
2014-05-09,-1.4148377
2014-05-10,-0.41130844
2014-05-11,2.274935
2014-05-12,2.5714798
2014-05-13,0.55143696
2014-05-14,0.29336724
2014-05-15,0.6331898
2014-05-16,-0.43536472
2014-05-17,-0.1882688
2014-05-18,-2.1698632
2014-05-19,-0.9515529
2014-05-20,-0.6244199
2014-05-21,3.0732849
2014-05-22,-0.4058144
2014-05-23,0.53551507
2014-05-24,-0.21971467
2014-05-25,0.9025683
2014-05-26,-0.68879783
2014-05-27,4.368902
2014-05-28,3.5818176
2014-05-29,3.889964
2014-05-30,-1.1982375
2014-05-31,3.7040384
2014-06-01,1.6714171
2014-06-02,1.0354658
2014-06-03,2.5064676
2014-06-04,-0.40434864
2014-06-05,-0.25703576
2014-06-06,1.6644672
2014-06-07,1.0024424
2014-06-08,3.4245818
2014-06-09,0.08011363
2014-06-10,-0.55489784
2014-06-11,-0.0803841
2014-06-12,3.3843422
2014-06-13,0.13100418
2014-06-14,0.01838868
2014-06-15,1.4442652
2014-06-16,0.16040105
2014-06-17,-0.07165997
2014-06-18,-0.7578264
2014-06-19,-0.8171696
2014-06-20,0.41803434
2014-06-21,4.046721
2014-06-22,-0.74676305
2014-06-23,-0.7594402
2014-06-24,0.3249586
2014-06-25,-0.037288975
2014-06-26,-0.019801201
2014-06-27,-0.8683938
2014-06-28,0.38860217
2014-06-29,0.7069266
2014-06-30,1.5804623
2014-07-01,0.43477523
2014-07-02,1.5677799
2014-07-03,0.065352514
2014-07-04,0.058287315
2014-07-05,-0.033621855
2014-07-06,0.13424395
2014-07-07,0.40439048
2014-07-08,-0.41214362
2014-07-09,0.95472574
2014-07-10,0.6956864
2014-07-11,-0.22872365
2014-07-12,0.17560023
2014-07-13,0.094459094
2014-07-14,-0.8845108
2014-07-15,1.8830378
2014-07-16,-0.009994179
2014-07-17,1.5196682
2014-07-18,0.31971297
2014-07-19,0.59671205
2014-07-20,0.8579226
2014-07-21,-0.15578632
2014-07-22,-0.15578632
2014-07-23,-0.038849812
2014-07-24,-0.05065253
2014-07-25,-0.15681644
2014-07-26,-0.8996773
2014-07-27,0.9648805
2014-07-28,0.053610086
2014-07-29,0.060675308
2014-07-30,2.1058874
2014-07-31,3.597589
2014-08-01,0.05305943
2014-08-02,0.05305943
2014-08-03,-0.20454767
2014-08-04,2.0963078
2014-08-05,0.05305943
2014-08-06,0.05305943
2014-08-07,0.3191623
2014-08-08,1.1842402
2014-08-09,-0.41636136
2014-08-10,-0.35644987
2014-08-11,-0.05065253
2014-08-12,-0.41636136
2014-08-13,0.3220869
2014-08-14,1.198172
2014-08-15,-0.050101865
2014-08-16,-0.050101865
2014-08-17,0.22712113
2014-08-18,1.4794985
2014-08-19,-0.08421451
2014-08-20,0.21281295
2014-08-21,0.8579226
2014-08-22,-0.41214362
2014-08-23,2.435604
2014-08-24,5.7035303
2014-08-25,7.932142
2014-08-26,1.4893543
2014-08-27,0.81948787
2014-08-28,0.66450906
2014-08-29,1.2178191
2014-08-30,13.371098
2014-08-31,1.2011082
2014-09-01,0.9933024
2014-09-02,4.7861385
2014-09-03,0.07611491
2014-09-04,3.205583
2014-09-05,1.9265319
2014-09-06,-0.70283175
2014-09-07,-0.15314935
2014-09-08,0.18138726
2014-09-09,0.33301893
2014-09-10,-0.04560329
2014-09-11,0.8579226
2014-09-12,0.22291142
2014-09-13,-0.038299147
2014-09-14,0.80755347
2014-09-15,5.6275177
2014-09-16,0.59671205
2014-09-17,3.5412846
2014-09-18,3.6770968
2014-09-19,0.6886212
2014-09-20,1.100112
2014-09-21,0.78583884
2014-09-22,0.4265918
2014-09-23,1.9014062
2014-09-24,0.567805
2014-09-25,4.0501695
2014-09-26,2.5775478
2014-09-27,0.09500975
2014-09-28,3.91575
2014-09-29,4.0971313
2014-09-30,1.5341423
2014-10-01,2.926264
2014-10-02,2.2582076
2014-10-03,1.6525904
2014-10-04,1.0920879
2014-10-05,6.967999
2014-10-06,4.5153995
2014-10-07,1.5055759
2014-10-08,4.5950994
2014-10-09,4.2479415
2014-10-10,1.3810114
2014-10-11,0.75110984
2014-10-12,1.1153069
2014-10-13,1.9348289
2014-10-14,1.5089123
2014-10-15,1.2899519
2014-10-16,3.0518813
2014-10-17,1.2178018
2014-10-18,4.83724
2014-10-19,13.665789
2014-10-20,4.9809904
2014-10-21,1.476407
2014-10-22,6.467452
2014-10-23,1.8543439
2014-10-24,2.2276664
2014-10-25,1.3567575
2014-10-26,2.297942
2014-10-27,2.699203
2014-10-28,1.3888195
2014-10-29,4.9083676
2014-10-30,2.4210167
2014-10-31,2.2722054
2014-11-01,5.654567
2014-11-02,5.038039
2014-11-03,13.385812
2014-11-04,3.878062
2014-11-05,13.306057
2014-11-06,11.90208
2014-11-07,3.8384771
2014-11-08,1.8688946
2014-11-09,4.4987893
2014-11-10,22.761621
2014-11-11,-0.37112644
2014-11-12,-1.7274537
2014-11-13,23.981876
2014-11-14,19.78068
2014-11-15,6.374059
2014-11-16,4.8714232
2014-11-17,19.634502
2014-11-18,1.5949633
2014-11-19,4.688958
2014-11-20,1.402738
2014-11-21,24.512669
2014-11-22,-0.027331298
2014-11-23,5.5110116
2014-11-24,2.4190822
2014-11-25,2.8875616
2014-11-26,5.949305
2014-11-27,-0.46953657
2014-11-28,1.6178188
2014-11-29,0.034876626
2014-11-30,4.050179
2014-12-01,24.55441
2014-12-02,24.089243
2014-12-03,3.7606611
2014-12-04,-0.8357616
2014-12-05,-0.22063963
2014-12-06,4.690059
2014-12-07,-0.64701384
2014-12-08,-1.08339
2014-12-09,-0.0949475
2014-12-10,-1.5143172
2014-12-11,-0.64701384
2014-12-12,-0.78739893
2014-12-13,-1.4817187
2014-12-14,1.5537195
2014-12-15,-0.75806487
2014-12-16,5.3747153
2014-12-17,4.9504538
2014-12-18,0.105811894
2014-12-19,1.3899668
2014-12-20,0.11057252
2014-12-21,1.4112924
2014-12-22,0.29981858
2014-12-23,25.211699
2014-12-24,-0.9909569
2014-12-25,0.69597983
2014-12-26,-0.8199839
2014-12-27,-1.2049831
2014-12-28,4.781048
2014-12-29,2.3383684
2014-12-30,4.646665
2014-12-31,3.6839683
2015-01-01,2.9778886
2015-01-02,1.0195696
2015-01-03,1.1640989
2015-01-04,1.2858424
2015-01-05,2.9414988
2015-01-06,3.9027548
2015-01-07,5.368357
2015-01-08,5.510461
2015-01-09,5.084202
2015-01-10,1.90022
2015-01-11,1.0430108
2015-01-12,0.76412827
2015-01-13,1.0673143
2015-01-14,1.733866
2015-01-15,2.2479494
2015-01-16,1.2738802
2015-01-17,1.5542408
2015-01-18,1.7482052
2015-01-19,1.7923726
2015-01-20,25.818785
2015-01-21,0.19163518
2015-01-22,1.9243345
2015-01-23,1.9075482
2015-01-24,1.0696765
2015-01-25,0.9339061
2015-01-26,0.7441131
2015-01-27,1.2350129
2015-01-28,2.1178827
2015-01-29,1.157073
2015-01-30,2.349756
2015-01-31,2.1871958
2015-02-01,0.9453184
2015-02-02,0.78308606
2015-02-03,1.930586
2015-02-04,1.8165705
2015-02-05,3.6376855
2015-02-06,1.5307764
2015-02-07,3.3122761
2015-02-08,5.020213
2015-02-09,1.1806394
2015-02-10,1.8660522
2015-02-11,1.0729312
2015-02-12,0.4733148
2015-02-13,1.0677885
2015-02-14,0.5742256
2015-02-15,26.91779
2015-02-16,6.3993516
2015-02-17,5.8684287
2015-02-18,2.048926
2015-02-19,3.9812856
2015-02-20,2.7395592
2015-02-21,1.5381693
2015-02-22,0.5939516
2015-02-23,2.1278658
2015-02-24,0.5259299
2015-02-25,1.5833161
2015-02-26,0.9907858
2015-02-27,1.1940453
2015-02-28,1.6426283
2015-03-01,1.2522547
2015-03-02,0.78565496
2015-03-03,2.7871392
2015-03-04,-0.1954471
2015-03-05,1.5142034
2015-03-06,0.67152846
2015-03-07,1.3711424
2015-03-08,1.8158255
2015-03-09,1.1843796
2015-03-10,1.8116671
2015-03-11,1.9156433
2015-03-12,3.015242
2015-03-13,5.130121
2015-03-14,2.9822526
2015-03-15,0.4868117
2015-03-16,1.8332676
2015-03-17,5.5872827
2015-03-18,4.6640797
2015-03-19,1.8332676
2015-03-20,1.0960484
2015-03-21,13.597239
2015-03-22,11.335543
2015-03-23,23.985868
2015-03-24,5.4775515
2015-03-25,28.164701
2015-03-26,26.550402
2015-03-27,26.104473
2015-03-28,23.095404
2015-03-29,28.627893
2015-03-30,11.288462
2015-03-31,3.8909144
2015-04-01,0.8537969
2015-04-02,6.421989
2015-04-03,5.87976
2015-04-04,21.549984
2015-04-05,26.690214
2015-04-06,7.230097
2015-04-07,13.639659
2015-04-08,13.616742
2015-04-09,25.498138
2015-04-10,0.103770986
2015-04-11,26.335758
2015-04-12,26.342457
2015-04-13,2.7841735
2015-04-14,-0.41533494
2015-04-15,-0.41593465
2015-04-16,0.7318841
2015-04-17,2.8647048
2015-04-18,0.9924708
2015-04-19,1.7238017
2015-04-20,3.4549167
2015-04-21,1.7731942
2015-04-22,1.3006562
2015-04-23,0.7878666
2015-04-24,2.3949387
2015-04-25,4.3224707
2015-04-26,4.34207
2015-04-27,27.47044
2015-04-28,26.968489
2015-04-29,0.6047062
2015-04-30,7.3587713
2015-05-01,23.380072
2015-05-02,24.703442
2015-05-03,5.206538
2015-05-04,4.847802
2015-05-05,-1.4155297
2015-05-06,-1.7903334
2015-05-07,1.5696363
2015-05-08,-0.33332336
2015-05-09,-0.12335835
2015-05-10,2.0333009
2015-05-11,-1.4368782
2015-05-12,-0.9151735
2015-05-13,0.008758635
2015-05-14,-0.12396869
2015-05-15,-0.45941946
2015-05-16,0.130911
2015-05-17,4.812816
2015-05-18,1.6252309
2015-05-19,3.9314003
2015-05-20,5.1787667
2015-05-21,3.419826
2015-05-22,3.297547
2015-05-23,4.8770337
2015-05-24,5.0538745
2015-05-25,4.7016068
2015-05-26,-0.027572097
2015-05-27,0.91744435
2015-05-28,0.71312195
2015-05-29,-1.4698545
2015-05-30,-0.8090312
2015-05-31,-1.0867275
2015-06-01,1.6012127
2015-06-02,-0.29531145
2015-06-03,3.1656036
2015-06-04,1.5279744
2015-06-05,-0.25102454
2015-06-06,25.36772
2015-06-07,3.1318378
2015-06-08,-0.099496596
2015-06-09,2.7850873
2015-06-10,-0.52215624
2015-06-11,-0.14694226
2015-06-12,-0.52215624
2015-06-13,-1.072581
2015-06-14,-0.099496596
2015-06-15,-0.034601845
2015-06-16,-0.034601845
2015-06-17,-1.089687
2015-06-18,0.8859544
2015-06-19,1.7656164
2015-06-20,0.029677665
2015-06-21,-0.13987695
2015-06-22,1.6810925
2015-06-23,0.894662
2015-06-24,3.261297
2015-06-25,3.261297
2015-06-26,-0.19086754
2015-06-27,-0.2507294
2015-06-28,0.8625884
2015-06-29,0.11124093
2015-06-30,-0.7883902
2015-07-01,-0.49576673
2015-07-02,2.8341684
2015-07-03,-0.31107864
2015-07-04,0.17161073
2015-07-05,-0.11242769
2015-07-06,-0.7420412
2015-07-07,-0.71346676
2015-07-08,-1.1840948
2015-07-09,0.7953858
2015-07-10,-0.31529644
2015-07-11,-0.13645625
2015-07-12,1.4103303
2015-07-13,1.3319826
2015-07-14,-0.2117654
2015-07-15,0.22236075
2015-07-16,0.056457594
2015-07-17,0.060675308
2015-07-18,-0.038299147
2015-07-19,3.2504253
2015-07-20,-0.5168218
2015-07-21,0.094459094
2015-07-22,0.05305943
2015-07-23,0.13791104
2015-07-24,3.4560387
2015-07-25,0.5107731
2015-07-26,2.3321564
2015-07-27,-0.8972077
2015-07-28,0.17908531
2015-07-29,1.2013059
2015-07-30,-0.2945538
2015-07-31,1.4045329
2015-08-01,-0.89391285
2015-08-02,4.304762
2015-08-03,-0.6802514
2015-08-04,0.16564655
2015-08-05,-0.04542474
2015-08-06,0.95463157
2015-08-07,3.4619033
2015-08-08,4.4538
2015-08-09,-0.21362612
2015-08-10,-0.41269428
2015-08-11,0.28560042
2015-08-12,3.766776
2015-08-13,0.08729756
2015-08-14,-0.050101865
2015-08-15,0.060675308
2015-08-16,0.17254207
2015-08-17,-0.16576177
2015-08-18,0.23713796
2015-08-19,-0.17098577
2015-08-20,-0.17098577
2015-08-21,0.09520379
2015-08-22,1.6878042
2015-08-23,-0.1721407
2015-08-24,0.8165644
2015-08-25,-0.038299147
2015-08-26,0.17254207
2015-08-27,0.41127205
2015-08-28,-0.20774195
2015-08-29,3.5729713
2015-08-30,0.6956864
2015-08-31,3.532269
2015-09-01,3.588171
2015-09-02,0.47922516
2015-09-03,1.1344464
2015-09-04,0.13846171
2015-09-05,0.70504045
2015-09-06,1.2663153
2015-09-07,0.07002972
2015-09-08,0.40852568
2015-09-09,-0.18520148
2015-09-10,0.8579226
2015-09-11,0.6886212
2015-09-12,1.0683291
2015-09-13,0.8253168
2015-09-14,1.1040796
2015-09-15,5.249567
2015-09-16,1.3206178
2015-09-17,0.8368579
2015-09-18,1.4165983
2015-09-19,1.3879311
2015-09-20,0.9717142
2015-09-21,0.74605876
2015-09-22,1.0840389
2015-09-23,1.109478
2015-09-24,1.4538037
2015-09-25,0.8368579
2015-09-26,0.66390353
2015-09-27,0.85150415
2015-09-28,1.3037391
2015-09-29,1.5089123
2015-09-30,1.2939152
2015-10-01,1.458565
2015-10-02,1.3540701
2015-10-03,12.527403
2015-10-04,8.037557
2015-10-05,1.3350947
2015-10-06,1.058856
2015-10-07,3.3212337
2015-10-08,1.0028867
2015-10-09,5.689226
2015-10-10,2.374217
2015-10-11,1.356031
2015-10-12,26.766348
2015-10-13,6.157763
2015-10-14,1.0425289
2015-10-15,1.3689142
2015-10-16,3.1975605
2015-10-17,4.310244
2015-10-18,1.1837395
2015-10-19,0.7745416
2015-10-20,1.4165983
2015-10-21,1.5089123
2015-10-22,1.0546072
2015-10-23,6.140832
2015-10-24,1.4190792
2015-10-25,1.1882381
2015-10-26,1.2132292
2015-10-27,4.2225933
2015-10-28,2.5933702
2015-10-29,0.9300663
2015-10-30,5.5503855
2015-10-31,9.136693
2015-11-01,23.019932
2015-11-02,1.9724525
2015-11-03,24.169733
2015-11-04,26.333479
2015-11-05,-0.8048756
2015-11-06,4.337183
2015-11-07,6.325528
2015-11-08,0.3612607
2015-11-09,24.636568
2015-11-10,25.998915
2015-11-11,21.724401
2015-11-12,0.70099884
2015-11-13,7.2732916
2015-11-14,19.773901
2015-11-15,23.821255
2015-11-16,23.822853
2015-11-17,23.771801
2015-11-18,24.55441
2015-11-19,20.283684
2015-11-20,11.214305
2015-11-21,24.509624
2015-11-22,4.6125855
2015-11-23,-0.22953768
2015-11-24,-0.74012977
2015-11-25,0.9552975
2015-11-26,23.771801
2015-11-27,-1.4279438
2015-11-28,-1.700901
2015-11-29,-0.73120713
2015-11-30,-1.4817187
2015-12-01,-0.3707163
2015-12-02,1.3220925
2015-12-03,-0.7371478
2015-12-04,-1.4819083
2015-12-05,7.252347
2015-12-06,5.554069
2015-12-07,5.5086575
2015-12-08,0.27171046
2015-12-09,0.034863245
2015-12-10,-0.11697411
2015-12-11,1.2411035
2015-12-12,-0.24041729
2015-12-13,2.6621263
2015-12-14,24.253206
2015-12-15,-0.6910366
2015-12-16,1.495146
2015-12-17,3.9552948
2015-12-18,3.637329
2015-12-19,-0.7938265
2015-12-20,0.69597983
2015-12-21,0.5004374
2015-12-22,-0.37814438
2015-12-23,-0.8348429
2015-12-24,-0.23032057
2015-12-25,0.046344448
2015-12-26,1.5369332
2015-12-27,-0.22700694
2015-12-28,-1.1093048
2015-12-29,-0.035093565
2015-12-30,4.1672754
2015-12-31,5.8779483
2016-01-01,6.2470174
2016-01-02,0.25594497
2016-01-03,0.03654784
2016-01-04,24.506771
2016-01-05,3.6314335
2016-01-06,-0.112213485
2016-01-07,1.6733105
2016-01-08,-0.26594982
2016-01-09,5.7567444
2016-01-10,-1.1508893
2016-01-11,-0.77190393
2016-01-12,0.27021694
2016-01-13,1.4740319
2016-01-14,-0.075744875
2016-01-15,2.590697
2016-01-16,12.59323
2016-01-17,11.028599
2016-01-18,1.7194705
2016-01-19,25.172636
2016-01-20,25.14178
2016-01-21,25.14178
2016-01-22,-0.28645596
2016-01-23,0.96156657
2016-01-24,0.57898855
2016-01-25,1.2536656
2016-01-26,2.1300454
2016-01-27,-0.1612327
2016-01-28,14.441479
2016-01-29,7.965089
2016-01-30,5.582593
2016-01-31,-0.15075994
2016-02-01,1.7357302
2016-02-02,0.37436765
2016-02-03,1.2035646
2016-02-04,2.0227978
2016-02-05,1.2090988
2016-02-06,0.744295
2016-02-07,1.1189023
2016-02-08,34.73633
2016-02-09,25.546995
2016-02-10,25.309057
2016-02-11,25.677593
2016-02-12,-0.11015293
2016-02-13,2.3489072
2016-02-14,5.8300357
2016-02-15,2.1934478
2016-02-16,0.8350987
2016-02-17,1.1491457
2016-02-18,1.8582991
2016-02-19,2.643781
2016-02-20,4.2437654
2016-02-21,4.0899673
2016-02-22,3.2829957
2016-02-23,4.0943146
2016-02-24,5.4389977
2016-02-25,0.4826422
2016-02-26,11.250277
2016-02-27,3.0576155
2016-02-28,7.2973924
2016-02-29,7.845445
2016-03-01,5.8134484
2016-03-02,0.5285167
2016-03-03,2.0484746
2016-03-04,1.8894484
2016-03-05,6.275555
2016-03-06,4.5617814
2016-03-07,2.7382183
2016-03-08,25.34888
2016-03-09,21.396912
2016-03-10,5.596223
2016-03-11,7.6964183
2016-03-12,22.029799
2016-03-13,3.4158518
2016-03-14,4.6210117
2016-03-15,4.112387
2016-03-16,1.4993426
2016-03-17,1.2344193
2016-03-18,2.3418362
2016-03-19,1.6123053
2016-03-20,0.5537246
2016-03-21,3.8631804
2016-03-22,4.4613743
2016-03-23,3.09729
2016-03-24,2.999745
2016-03-25,4.516827
2016-03-26,2.658823
2016-03-27,4.2310014
2016-03-28,1.9835287
2016-03-29,0.9602773
2016-03-30,0.15786728
2016-03-31,0.7293589
2016-04-01,1.431562
2016-04-02,1.2611908
2016-04-03,4.921709
2016-04-04,25.15094
2016-04-05,-0.17590506
2016-04-06,26.348124
2016-04-07,4.91252
2016-04-08,-0.08942254
2016-04-09,2.8926227
2016-04-10,5.6538367
2016-04-11,4.66294
2016-04-12,5.6961985
2016-04-13,6.243576
2016-04-14,5.6402874
2016-04-15,2.335227
2016-04-16,4.92552
2016-04-17,26.210894
2016-04-18,1.6429318
2016-04-19,8.044092
2016-04-20,21.764978
2016-04-21,5.361771
2016-04-22,0.05731106
2016-04-23,5.337411
2016-04-24,25.506058
2016-04-25,5.897867
2016-04-26,1.557105
2016-04-27,1.872152
2016-04-28,-0.13529238
2016-04-29,5.052058
2016-04-30,5.601143
2016-05-01,1.4434618
2016-05-02,-0.22434781
2016-05-03,2.1901448
2016-05-04,1.3686568
2016-05-05,0.37085295
2016-05-06,0.8970281
2016-05-07,4.6518517
2016-05-08,2.8487542
2016-05-09,1.683349
2016-05-10,-0.8763494
2016-05-11,-1.214747
2016-05-12,1.8401927
2016-05-13,2.8595293
2016-05-14,3.825381
2016-05-15,2.3495512
2016-05-16,0.75371814
2016-05-17,4.9106107
2016-05-18,0.95189756
2016-05-19,4.9279823
2016-05-20,1.4312309
2016-05-21,2.5794454
2016-05-22,-0.66744655
2016-05-23,-0.40879688
2016-05-24,-0.73616904
2016-05-25,2.4503934
2016-05-26,0.025126567
2016-05-27,-1.3734524
2016-05-28,-0.52215624
2016-05-29,3.0652003
2016-05-30,3.3025346
2016-05-31,-1.0528203
2016-06-01,-0.52215624
2016-06-02,0.8957326
2016-06-03,4.8322268
2016-06-04,4.1658864
2016-06-05,0.7976749
2016-06-06,0.83991456
2016-06-07,0.8964618
2016-06-08,0.48806933
2016-06-09,-0.099496596
2016-06-10,-0.24572927
2016-06-11,1.1351897
2016-06-12,1.0822233
2016-06-13,-0.6173276
2016-06-14,0.34517837
2016-06-15,0.58963805
2016-06-16,2.6668243
2016-06-17,1.5676279
2016-06-18,4.7731323
2016-06-19,0.33566865
2016-06-20,0.85225946
2016-06-21,6.338799
2016-06-22,0.7669742
2016-06-23,-0.7299119
2016-06-24,0.065103315
2016-06-25,-0.13645625
2016-06-26,-1.447534
2016-06-27,-0.11242769
2016-06-28,0.03516828
2016-06-29,-0.009640895
2016-06-30,-0.2117654
2016-07-01,-0.13223848
2016-07-02,-0.00909023
2016-07-03,-0.56004965
2016-07-04,-0.11242769
2016-07-05,0.06565399
2016-07-06,-0.55544853
2016-07-07,-1.309788
2016-07-08,-0.61279976
2016-07-09,-0.16635112
2016-07-10,-0.017743504
2016-07-11,0.25609365
2016-07-12,2.301467
2016-07-13,3.454867
2016-07-14,3.045722
2016-07-15,3.5320163
2016-07-16,0.5465698
2016-07-17,0.53380775
2016-07-18,-0.36011696
2016-07-19,-0.05065253
2016-07-20,-0.29409108
2016-07-21,0.028341746
2016-07-22,-0.038849812
2016-07-23,0.09500975
2016-07-24,0.69426936
2016-07-25,0.19668494
2016-07-26,0.060675308
2016-07-27,-0.04560329
2016-07-28,0.22291142
2016-07-29,3.624928
2016-07-30,0.060675308
2016-07-31,0.059258364
2016-08-01,-0.02999456
2016-08-02,0.028892415
2016-08-03,-0.18520148
2016-08-04,0.060675308
2016-08-05,-0.05065253
2016-08-06,0.17254207
2016-08-07,0.22236075
2016-08-08,-0.6183873
2016-08-09,0.547048
2016-08-10,0.05870769
2016-08-11,0.38245115
2016-08-12,0.13424395
2016-08-13,0.39866504
2016-08-14,-0.41269428
2016-08-15,0.15985037
2016-08-16,-0.038299147
2016-08-17,0.09500975
2016-08-18,-0.011268796
2016-08-19,0.060675308
2016-08-20,1.2034082
2016-08-21,0.91374063
2016-08-22,3.9779072
2016-08-23,1.3891964
2016-08-24,0.059258364
2016-08-25,-0.18520148
2016-08-26,0.29351228
2016-08-27,0.37950805
2016-08-28,0.059258364
2016-08-29,-0.07241162
2016-08-30,3.2387745
2016-08-31,-0.07241162
2016-09-01,-0.0956399
2016-09-02,3.5095093
2016-09-03,0.09079204
2016-09-04,0.22236075
2016-09-05,0.5085042
2016-09-06,0.31549525
2016-09-07,3.2720444
2016-09-08,0.053610086
2016-09-09,0.22291142
2016-09-10,0.053610086
2016-09-11,0.059258364
2016-09-12,0.053610086
2016-09-13,1.4322827
2016-09-14,0.15985037
2016-09-15,0.39679623
2016-09-16,0.08729756
2016-09-17,1.0529405
2016-09-18,0.36808708
2016-09-19,0.7127775
2016-09-20,-0.09501407
2016-09-21,2.0544424
2016-09-22,0.059258364
2016-09-23,1.5108441
2016-09-24,1.4410357
2016-09-25,0.7090837
2016-09-26,2.3603232
2016-09-27,1.221174
2016-09-28,0.023764072
2016-09-29,-0.52311105
2016-09-30,1.9355507
2016-10-01,3.2296717
2016-10-02,1.0103332
2016-10-03,1.119411
2016-10-04,1.6101786
2016-10-05,1.1053519
2016-10-06,1.2675878
2016-10-07,1.5183513
2016-10-08,1.3654704
2016-10-09,1.9156952
2016-10-10,1.3071069
2016-10-11,1.6311198
2016-10-12,1.9800276
2016-10-13,1.5207181
2016-10-14,1.113975
2016-10-15,0.27302107
2016-10-16,0.8956264
2016-10-17,1.2337
2016-10-18,1.3184911
2016-10-19,1.0108825
2016-10-20,1.1153069
2016-10-21,1.2178191
2016-10-22,2.5377913
2016-10-23,2.9509807
2016-10-24,2.174143
2016-10-25,1.466968
2016-10-26,4.955561
2016-10-27,4.501533
2016-10-28,3.8384771
2016-10-29,0.9973521
2016-10-30,1.3097341
2016-10-31,3.3149598
2016-11-01,3.3926702
