date,occupancy_risk
2013-12-13,0.90772647
2013-12-14,0.85197186
2013-12-15,0.9475839
2013-12-16,0.9639093
2013-12-17,0.88729006
2013-12-18,0.826908
2013-12-19,0.87344885
2013-12-20,0.9655843
2013-12-21,0.90027666
2013-12-22,0.90980345
2013-12-23,0.94806015
2013-12-24,0.9378366
2013-12-25,0.92667925
2013-12-26,0.9340739
2013-12-27,0.9617133
2013-12-28,0.96035755
2013-12-29,0.24639608
2013-12-30,0.22806956
2013-12-31,0.5415378
2014-01-01,0.2467959
2014-01-02,0.012810603
2014-01-03,0.03135289
2014-01-04,0.45399073
2014-01-05,0.33565924
2014-01-06,0.4871865
2014-01-07,0.05110633
2014-01-08,0.019537503
2014-01-09,0.061915785
2014-01-10,0.10249157
2014-01-11,0.16248737
2014-01-12,0.08373241
2014-01-13,0.038557716
2014-01-14,0.08768791
2014-01-15,0.06352461
2014-01-16,0.057433397
2014-01-17,0.05239917
2014-01-18,0.09942338
2014-01-19,0.04615705
2014-01-20,0.04107768
2014-01-21,0.042079743
2014-01-22,0.11828351
2014-01-23,0.05663497
2014-01-24,0.054976616
2014-01-25,0.0395475
2014-01-26,0.110836014
2014-01-27,0.034255624
2014-01-28,0.02975078
2014-01-29,0.026850842
2014-01-30,0.027110541
2014-01-31,0.03540322
2014-02-01,0.059835993
2014-02-02,0.036007993
2014-02-03,0.08166777
2014-02-04,0.017307904
2014-02-05,0.017322492
2014-02-06,0.017070085
2014-02-07,0.020553865
2014-02-08,0.016801646
2014-02-09,0.017074967
2014-02-10,0.08939036
2014-02-11,0.91647166
2014-02-12,0.6654032
2014-02-13,0.5613164
2014-02-14,0.59083456
2014-02-15,0.53547645
2014-02-16,0.48626128
2014-02-17,0.66001457
2014-02-18,0.6267051
2014-02-19,0.49409422
2014-02-20,0.65576184
2014-02-21,0.7087674
2014-02-22,0.6317278
2014-02-23,0.7393353
2014-02-24,0.6469765
2014-02-25,0.6450906
2014-02-26,0.69801944
2014-02-27,0.68405855
2014-02-28,0.7130916
2014-03-01,0.6732864
2014-03-02,0.76342636
2014-03-03,0.6822258
2014-03-04,0.44412434
2014-03-05,0.04148575
2014-03-06,0.00085848046
2014-03-07,0.009488289
2014-03-08,0.7799102
2014-03-09,0.08510419
2014-03-10,0.18659861
2014-03-11,0.69148207
2014-03-12,0.15276474
2014-03-13,0.20900555
2014-03-14,0.83447635
2014-03-15,0.7337284
2014-03-16,0.3658111
2014-03-17,0.5900281
2014-03-18,0.69152915
2014-03-19,0.4854736
2014-03-20,0.64458805
2014-03-21,0.48357633
2014-03-22,0.59692776
2014-03-23,0.5124466
2014-03-24,0.5626774
2014-03-25,0.61449456
2014-03-26,0.74475974
2014-03-27,0.6952476
2014-03-28,0.8003439
2014-03-29,0.7993738
2014-03-30,0.8805961
2014-03-31,0.164053
2014-04-01,0.19067296
2014-04-02,0.3925355
2014-04-03,0.51127917
2014-04-04,0.32251516
2014-04-05,0.49070764
2014-04-06,0.016463889
2014-04-07,0.0065615815
2014-04-08,0.018795423
2014-04-09,0.05431523
2014-04-10,0.028796012
2014-04-11,0.031744227
2014-04-12,0.08652993
2014-04-13,0.044843197
2014-04-14,0.05570347
2014-04-15,0.060355227
2014-04-16,0.07894216
2014-04-17,0.025955942
2014-04-18,0.013448294
2014-04-19,0.013111569
2014-04-20,0.0101264715
2014-04-21,0.015373323
2014-04-22,0.026456732
2014-04-23,0.04460988
2014-04-24,0.041022837
2014-04-25,0.054162122
2014-04-26,0.037106812
2014-04-27,0.039970648
2014-04-28,0.03303829
2014-04-29,0.04446036
2014-04-30,0.076111
2014-05-01,0.039790276
2014-05-02,0.06463528
2014-05-03,0.23155013
2014-05-04,0.11297136
2014-05-05,0.025134563
2014-05-06,0.023721639
2014-05-07,0.033667456
2014-05-08,0.03433585
2014-05-09,0.031448744
2014-05-10,0.02978839
2014-05-11,0.04446571
2014-05-12,0.04550355
2014-05-13,0.06423056
2014-05-14,0.058349635
2014-05-15,0.06706981
2014-05-16,0.049315553
2014-05-17,0.043830406
2014-05-18,0.061565395
2014-05-19,0.024311071
2014-05-20,0.040136147
2014-05-21,0.040291425
2014-05-22,0.06536758
2014-05-23,0.05874969
2014-05-24,0.076521836
2014-05-25,0.11830625
2014-05-26,0.011486574
2014-05-27,0.018076424
2014-05-28,0.046963103
2014-05-29,0.054132584
2014-05-30,0.05035121
2014-05-31,0.047708385
2014-06-01,0.030224921
2014-06-02,0.045209672
2014-06-03,0.051412836
2014-06-04,0.05270269
2014-06-05,0.021982104
2014-06-06,0.024124954
2014-06-07,0.04370397
2014-06-08,0.03333534
2014-06-09,0.034704156
2014-06-10,0.024485901
2014-06-11,0.047317542
2014-06-12,0.028642708
2014-06-13,0.034783274
2014-06-14,0.01799318
2014-06-15,0.03509031
2014-06-16,0.023889953
2014-06-17,0.028028153
2014-06-18,0.020214703
2014-06-19,0.073145494
2014-06-20,0.017798454
2014-06-21,0.016269835
2014-06-22,0.023338074
2014-06-23,0.016758379
2014-06-24,0.02238195
2014-06-25,0.020028135
2014-06-26,0.01778407
2014-06-27,0.019050842
2014-06-28,0.015836276
2014-06-29,0.029990995
2014-06-30,0.01766652
2014-07-01,0.026102101
2014-07-02,0.013332365
2014-07-03,0.016125062
2014-07-04,0.014010271
2014-07-05,0.016538162
2014-07-06,0.01812107
2014-07-07,0.014009374
2014-07-08,0.017190028
2014-07-09,0.018565118
2014-07-10,0.016454572
2014-07-11,0.012462933
2014-07-12,0.017954318
2014-07-13,0.018972639
2014-07-14,0.013837745
2014-07-15,0.012781708
2014-07-16,0.012842396
2014-07-17,0.0206572
2014-07-18,0.014578311
2014-07-19,0.01425882
2014-07-20,0.012763429
2014-07-21,0.016848223
2014-07-22,0.017675245
2014-07-23,0.012860484
2014-07-24,0.012520183
2014-07-25,0.015244919
2014-07-26,0.01494766
2014-07-27,0.013113993
2014-07-28,0.012521498
2014-07-29,0.013778274
2014-07-30,0.013856376
2014-07-31,0.017730044
2014-08-01,0.014388941
2014-08-02,0.017934646
2014-08-03,0.01001548
2014-08-04,0.019532649
2014-08-05,0.013718628
2014-08-06,0.012300114
2014-08-07,0.016491795
2014-08-08,0.018404266
2014-08-09,0.012398237
2014-08-10,0.015786191
2014-08-11,0.015600774
2014-08-12,0.017490685
2014-08-13,0.012056482
2014-08-14,0.014569216
2014-08-15,0.013784994
2014-08-16,0.015564516
2014-08-17,0.012266768
2014-08-18,0.013844762
2014-08-19,0.016603997
2014-08-20,0.016803725
2014-08-21,0.0154075
2014-08-22,0.013954227
2014-08-23,0.010980483
2014-08-24,0.019337982
2014-08-25,0.014217406
2014-08-26,0.0127163725
2014-08-27,0.014150119
2014-08-28,0.016979985
2014-08-29,0.013031217
2014-08-30,0.012613251
2014-08-31,0.014884891
2014-09-01,0.012039875
2014-09-02,0.016704133
2014-09-03,0.015263586
2014-09-04,0.013733088
2014-09-05,0.016815325
2014-09-06,0.014950209
2014-09-07,0.019932123
2014-09-08,0.017006135
2014-09-09,0.016121833
2014-09-10,0.021028029
2014-09-11,0.017833348
2014-09-12,0.022766098
2014-09-13,0.01845937
2014-09-14,0.014464551
2014-09-15,0.02156597
2014-09-16,0.025642317
2014-09-17,0.019848796
2014-09-18,0.015261752
2014-09-19,0.01821906
2014-09-20,0.016669651
2014-09-21,0.02615486
2014-09-22,0.01899686
2014-09-23,0.011917441
2014-09-24,0.018424947
2014-09-25,0.01741362
2014-09-26,0.016503269
2014-09-27,0.015895102
2014-09-28,0.013022672
2014-09-29,0.01493432
2014-09-30,0.017845094
2014-10-01,0.019741083
2014-10-02,0.017404271
2014-10-03,0.017493684
2014-10-04,0.019168502
2014-10-05,0.016653309
2014-10-06,0.014094644
2014-10-07,0.018729348
2014-10-08,0.014552084
2014-10-09,0.013721138
2014-10-10,0.0121299485
2014-10-11,0.030863855
2014-10-12,0.021071097
2014-10-13,0.020710565
2014-10-14,0.017220635
2014-10-15,0.018921982
2014-10-16,0.015029812
2014-10-17,0.02311823
2014-10-18,0.013879028
2014-10-19,0.016788088
2014-10-20,0.018222153
2014-10-21,0.014915454
2014-10-22,0.021482661
2014-10-23,0.020805782
2014-10-24,0.020792706
2014-10-25,0.022443939
2014-10-26,0.019717759
2014-10-27,0.020928986
2014-10-28,0.019621298
2014-10-29,0.013358699
2014-10-30,0.010445461
2014-10-31,0.030179236
2014-11-01,0.015488313
2014-11-02,0.025277045
2014-11-03,0.01929442
2014-11-04,0.025561431
2014-11-05,0.016343048
2014-11-06,0.02836432
2014-11-07,0.026562613
2014-11-08,0.021197101
2014-11-09,0.022142535
2014-11-10,0.025492216
2014-11-11,0.023769567
2014-11-12,0.017735641
2014-11-13,0.020560041
2014-11-14,0.83767164
2014-11-15,0.86375666
2014-11-16,0.6562359
2014-11-17,0.8099671
2014-11-18,0.44249833
2014-11-19,0.7695496
2014-11-20,0.47806433
2014-11-21,0.75097686
2014-11-22,0.8719965
2014-11-23,0.8693433
2014-11-24,0.7436872
2014-11-25,0.87169373
2014-11-26,0.46581247
2014-11-27,0.7847401
2014-11-28,0.6005384
2014-11-29,0.8065074
2014-11-30,0.52306515
2014-12-01,0.8601843
2014-12-02,0.9171857
2014-12-03,0.9859138
2014-12-04,0.85880876
2014-12-05,0.947706
2014-12-06,0.867494
2014-12-07,0.015186453
2014-12-08,0.07392157
2014-12-09,0.9442001
2014-12-10,0.8003277
2014-12-11,0.84592766
2014-12-12,0.8334234
2014-12-13,0.8993924
2014-12-14,0.84052014
2014-12-15,0.4922965
2014-12-16,0.60159725
2014-12-17,0.88640726
2014-12-18,0.76766187
2014-12-19,0.86785686
2014-12-20,0.87988603
2014-12-21,0.8875578
2014-12-22,0.82262665
2014-12-23,0.89237845
2014-12-24,0.9464434
2014-12-25,0.50864255
2014-12-26,0.15255365
2014-12-27,0.3208995
2014-12-28,0.90391386
2014-12-29,0.69381124
2014-12-30,0.72450966
2014-12-31,0.7841695
2015-01-01,0.15748557
2015-01-02,0.13002142
2015-01-03,0.1411325
2015-01-04,0.22415972
2015-01-05,0.25801602
2015-01-06,0.2128474
2015-01-07,0.12399949
2015-01-08,0.3686887
2015-01-09,0.06998545
2015-01-10,0.09521955
2015-01-11,0.091618605
2015-01-12,0.1284167
2015-01-13,0.11079559
2015-01-14,0.18766601
2015-01-15,0.18314603
2015-01-16,0.010864091
2015-01-17,0.04957716
2015-01-18,0.097034045
2015-01-19,0.20122434
2015-01-20,0.08638248
2015-01-21,0.07147317
2015-01-22,0.028073486
2015-01-23,0.06119482
2015-01-24,0.03282877
2015-01-25,0.03774481
2015-01-26,0.046700627
2015-01-27,0.039605837
2015-01-28,0.03934443
2015-01-29,0.033721734
2015-01-30,0.03480362
2015-01-31,0.043822333
2015-02-01,0.047316153
2015-02-02,0.055641595
2015-02-03,0.048381418
2015-02-04,0.028248167
2015-02-05,0.052977134
2015-02-06,0.042345624
2015-02-07,0.04871871
2015-02-08,0.035660073
2015-02-09,0.07710367
2015-02-10,0.033393256
2015-02-11,0.045449983
2015-02-12,0.0322196
2015-02-13,0.0051768217
2015-02-14,0.01890622
2015-02-15,0.038870588
2015-02-16,0.92350423
2015-02-17,0.92533046
2015-02-18,0.91247153
2015-02-19,0.85704994
2015-02-20,0.7997513
2015-02-21,0.85183054
2015-02-22,0.8119313
2015-02-23,0.86096257
2015-02-24,0.76955914
2015-02-25,0.8536734
2015-02-26,0.7994291
2015-02-27,0.8519782
2015-02-28,0.7836667
2015-03-01,0.887565
2015-03-02,0.8147214
2015-03-03,0.83968145
2015-03-04,0.80177224
2015-03-05,0.8910597
2015-03-06,0.86846083
2015-03-07,0.8813084
2015-03-08,0.81609404
2015-03-09,0.7660762
2015-03-10,0.106592014
2015-03-11,0.0012851873
2015-03-12,0.009274443
2015-03-13,0.18349507
2015-03-14,0.101399764
2015-03-15,0.30257457
2015-03-16,0.1495163
2015-03-17,0.12759984
2015-03-18,0.11063636
2015-03-19,0.12909083
2015-03-20,0.161328
2015-03-21,0.13037731
2015-03-22,0.13277121
2015-03-23,0.17217734
2015-03-24,0.1749509
2015-03-25,0.11850379
2015-03-26,0.66392165
2015-03-27,0.77651256
2015-03-28,0.48557124
2015-03-29,0.3579363
2015-03-30,0.48988143
2015-03-31,0.42245883
2015-04-01,0.45560262
2015-04-02,0.40251055
2015-04-03,0.45110908
2015-04-04,0.5815012
2015-04-05,0.10629368
2015-04-06,0.48767415
2015-04-07,0.18994017
2015-04-08,0.30026302
2015-04-09,0.14043035
2015-04-10,0.98806435
2015-04-11,0.98875844
2015-04-12,0.9789218
2015-04-13,0.9899483
2015-04-14,0.96940494
2015-04-15,0.9849732
2015-04-16,0.9556264
2015-04-17,0.9814864
2015-04-18,0.8855208
2015-04-19,0.87773836
2015-04-20,0.6983723
2015-04-21,0.9337109
2015-04-22,0.8533026
2015-04-23,0.92149717
2015-04-24,0.90951884
2015-04-25,0.9641298
2015-04-26,0.8952435
2015-04-27,0.96219474
2015-04-28,0.9603968
2015-04-29,0.98072135
2015-04-30,0.96201146
2015-05-01,0.98952055
2015-05-02,0.9809413
2015-05-03,0.2883155
2015-05-04,0.90285355
2015-05-05,0.9977381
2015-05-06,0.98529804
2015-05-07,0.9959836
2015-05-08,0.99610364
2015-05-09,0.99720997
2015-05-10,0.99470156
2015-05-11,0.996995
2015-05-12,0.9926635
2015-05-13,0.99760264
2015-05-14,0.99648595
2015-05-15,0.99755174
2015-05-16,0.99663347
2015-05-17,0.99827766
2015-05-18,0.9959408
2015-05-19,0.9984602
2015-05-20,0.99521375
2015-05-21,0.9743755
2015-05-22,0.90224177
2015-05-23,0.99137396
2015-05-24,0.9764938
2015-05-25,0.6994132
2015-05-26,0.7485547
2015-05-27,0.90291613
2015-05-28,0.07872531
2015-05-29,0.09591307
2015-05-30,0.2740908
2015-05-31,0.058372043
2015-06-01,0.042497166
2015-06-02,0.0751886
2015-06-03,0.046086196
2015-06-04,0.06918504
2015-06-05,0.103807546
2015-06-06,0.046509124
2015-06-07,0.12663789
2015-06-08,0.08564623
2015-06-09,0.09435767
2015-06-10,0.07202213
2015-06-11,0.066364236
2015-06-12,0.07245447
2015-06-13,0.07136291
2015-06-14,0.10078378
2015-06-15,0.16234128
2015-06-16,0.09567111
2015-06-17,0.06809237
2015-06-18,0.1550339
2015-06-19,0.09027219
2015-06-20,0.030583648
2015-06-21,0.03877611
2015-06-22,0.060347475
2015-06-23,0.02722377
2015-06-24,0.0679022
2015-06-25,0.02778692
2015-06-26,0.06158714
2015-06-27,0.027288023
2015-06-28,0.07134193
2015-06-29,0.041911464
2015-06-30,0.0037183403
2015-07-01,0.012671319
2015-07-02,0.03656037
2015-07-03,0.023209019
2015-07-04,0.0341167
2015-07-05,0.026089104
2015-07-06,0.02173636
2015-07-07,0.025616385
2015-07-08,0.029014448
2015-07-09,0.023109505
2015-07-10,0.02002579
2015-07-11,0.025693094
2015-07-12,0.027823374
2015-07-13,0.02892805
2015-07-14,0.027528975
2015-07-15,0.020909887
2015-07-16,0.033873945
2015-07-17,0.021994472
2015-07-18,0.027769651
2015-07-19,0.030691693
2015-07-20,0.027828887
2015-07-21,0.023526737
2015-07-22,0.035792485
2015-07-23,0.02263626
2015-07-24,0.09775648
2015-07-25,0.014324146
2015-07-26,0.012967627
2015-07-27,0.015323893
2015-07-28,0.018107006
2015-07-29,0.012854862
2015-07-30,0.016956704
2015-07-31,0.019702202
2015-08-01,0.014839503
2015-08-02,0.015968312
2015-08-03,0.019285353
2015-08-04,0.013323179
2015-08-05,0.016041072
2015-08-06,0.019388627
2015-08-07,0.015616043
2015-08-08,0.01651609
2015-08-09,0.01548268
2015-08-10,0.016948566
2015-08-11,0.016009394
2015-08-12,0.01288384
2015-08-13,0.022725275
2015-08-14,0.016970968
2015-08-15,0.01523986
2015-08-16,0.014474689
2015-08-17,0.02222537
2015-08-18,0.019491784
2015-08-19,0.017445453
2015-08-20,0.021621944
2015-08-21,0.012229864
2015-08-22,0.016206065
2015-08-23,0.01814964
2015-08-24,0.018960867
2015-08-25,0.0206042
2015-08-26,0.015753206
2015-08-27,0.02102266
2015-08-28,0.019520763
2015-08-29,0.013024057
2015-08-30,0.024338238
2015-08-31,0.010469309
2015-09-01,0.011224141
2015-09-02,0.018106312
2015-09-03,0.014569393
2015-09-04,0.014615326
2015-09-05,0.021013178
2015-09-06,0.018314432
2015-09-07,0.01656324
2015-09-08,0.017522523
2015-09-09,0.013598201
2015-09-10,0.017532196
2015-09-11,0.0134756835
2015-09-12,0.016510583
2015-09-13,0.021435015
2015-09-14,0.012022815
2015-09-15,0.027058713
2015-09-16,0.014445036
2015-09-17,0.012682324
2015-09-18,0.017840516
2015-09-19,0.015674276
2015-09-20,0.014389665
2015-09-21,0.016227381
2015-09-22,0.015395425
2015-09-23,0.011476774
2015-09-24,0.022286694
2015-09-25,0.021149209
2015-09-26,0.0191864
2015-09-27,0.013052289
2015-09-28,0.023196114
2015-09-29,0.015380629
2015-09-30,0.015871968
2015-10-01,0.01953548
2015-10-02,0.015176715
2015-10-03,0.0142437145
2015-10-04,0.016928572
2015-10-05,0.021744383
2015-10-06,0.018750716
2015-10-07,0.018610246
2015-10-08,0.018213365
2015-10-09,0.020148745
2015-10-10,0.019990578
2015-10-11,0.02111701
2015-10-12,0.019843122
2015-10-13,0.078385726
2015-10-14,0.038041085
2015-10-15,0.035569023
2015-10-16,0.02973926
2015-10-17,0.03348575
2015-10-18,0.035447575
2015-10-19,0.023166616
2015-10-20,0.03761901
2015-10-21,0.025585955
2015-10-22,0.037007928
2015-10-23,0.029764058
2015-10-24,0.03793295
2015-10-25,0.032207564
2015-10-26,0.039965115
2015-10-27,0.021824779
2015-10-28,0.020615824
2015-10-29,0.032718126
2015-10-30,0.027491827
2015-10-31,0.02793203
2015-11-01,0.057734013
2015-11-02,0.07299206
2015-11-03,0.0532617
2015-11-04,0.04385295
2015-11-05,0.014456626
2015-11-06,0.06451992
2015-11-07,0.47459978
2015-11-08,0.12022874
2015-11-09,0.27937388
2015-11-10,0.53385437
2015-11-11,0.5434723
2015-11-12,0.4193851
2015-11-13,0.3345504
2015-11-14,0.27662173
2015-11-15,0.5000787
2015-11-16,0.8677645
2015-11-17,0.9446667
2015-11-18,0.8257823
2015-11-19,0.7299367
2015-11-20,0.70623356
2015-11-21,0.7588525
2015-11-22,0.84085494
2015-11-23,0.8315031
2015-11-24,0.6869381
2015-11-25,0.60459423
2015-11-26,0.71819067
2015-11-27,0.9755317
2015-11-28,0.9211875
2015-11-29,0.9720187
2015-11-30,0.96087724
2015-12-01,0.90441144
2015-12-02,0.9638328
2015-12-03,0.6091467
2015-12-04,0.82841754
2015-12-05,0.7853664
2015-12-06,0.9411011
2015-12-07,0.8759044
2015-12-08,0.95068425
2015-12-09,0.47323397
2015-12-10,0.47659436
2015-12-11,0.1495811
2015-12-12,0.68248713
2015-12-13,0.66501975
2015-12-14,0.91501594
2015-12-15,0.55037826
2015-12-16,0.8699965
2015-12-17,0.84083194
2015-12-18,0.9071116
2015-12-19,0.69467753
2015-12-20,0.009240863
2015-12-21,0.0787204
2015-12-22,0.8149193
2015-12-23,0.6584036
2015-12-24,0.70436865
2015-12-25,0.682356
2015-12-26,0.54064995
2015-12-27,0.78073436
2015-12-28,0.6750255
2015-12-29,0.35771424
2015-12-30,0.31177244
2015-12-31,0.4809815
2016-01-01,0.3889289
2016-01-02,0.5841738
2016-01-03,0.7294704
2016-01-04,0.833431
2016-01-05,0.8889988
2016-01-06,0.44273812
2016-01-07,0.18716913
2016-01-08,0.6028179
2016-01-09,0.50609434
2016-01-10,0.35747877
2016-01-11,0.27797675
2016-01-12,0.38502553
2016-01-13,0.5398823
2016-01-14,0.061498776
2016-01-15,0.047909662
2016-01-16,0.07896301
2016-01-17,0.05543759
2016-01-18,0.075458065
2016-01-19,0.046122875
2016-01-20,0.06348867
2016-01-21,0.09254982
2016-01-22,0.20258138
2016-01-23,0.060364664
2016-01-24,0.15306862
2016-01-25,0.112164944
2016-01-26,0.12016446
2016-01-27,0.16340254
2016-01-28,0.01947918
2016-01-29,0.031248752
2016-01-30,0.05881566
2016-01-31,0.07004738
2016-02-01,0.05852829
2016-02-02,0.037062496
2016-02-03,0.06722639
2016-02-04,0.061182585
2016-02-05,0.053749528
2016-02-06,0.05238874
2016-02-07,0.05144458
2016-02-08,0.05077015
2016-02-09,0.048179604
2016-02-10,0.070911944
2016-02-11,0.12720896
2016-02-12,0.053978212
2016-02-13,0.029784376
2016-02-14,0.010514893
2016-02-15,0.04470644
2016-02-16,0.091798395
2016-02-17,0.05609777
2016-02-18,0.07222986
2016-02-19,0.10470963
2016-02-20,0.08759026
2016-02-21,0.022951312
2016-02-22,0.010884859
2016-02-23,0.035672456
2016-02-24,0.052607957
2016-02-25,0.05317495
2016-02-26,0.0491519
2016-02-27,0.052715424
2016-02-28,0.054397646
2016-02-29,0.06931895
2016-03-01,0.09090465
2016-03-02,0.11427067
2016-03-03,0.03507173
2016-03-04,0.021239895
2016-03-05,0.011875544
2016-03-06,0.0052547073
2016-03-07,0.03438349
2016-03-08,0.09051992
2016-03-09,0.20459715
2016-03-10,0.07540773
2016-03-11,0.055400405
2016-03-12,0.052545145
2016-03-13,0.08184276
2016-03-14,0.04637322
2016-03-15,0.056416694
2016-03-16,0.09247109
2016-03-17,0.095368
2016-03-18,0.053160656
2016-03-19,0.08380026
2016-03-20,0.05012585
2016-03-21,0.036118284
2016-03-22,0.04521135
2016-03-23,0.06743774
2016-03-24,0.033169888
2016-03-25,0.044507675
2016-03-26,0.044983614
2016-03-27,0.089664
2016-03-28,0.09345103
2016-03-29,0.17615585
2016-03-30,0.28343213
2016-03-31,0.0750213
2016-04-01,0.01497995
2016-04-02,0.0070151365
2016-04-03,0.021175481
2016-04-04,0.03853998
2016-04-05,0.13310292
2016-04-06,0.12900934
2016-04-07,0.7477711
2016-04-08,0.3249076
2016-04-09,0.43107393
2016-04-10,0.33161023
2016-04-11,0.36965117
2016-04-12,0.34816933
2016-04-13,0.3543951
2016-04-14,0.36976197
2016-04-15,0.41788033
2016-04-16,0.3117894
2016-04-17,0.46425435
2016-04-18,0.6059315
2016-04-19,0.4101728
2016-04-20,0.54322535
2016-04-21,0.6701788
2016-04-22,0.5623315
2016-04-23,0.6352927
2016-04-24,0.6274888
2016-04-25,0.8194281
2016-04-26,0.7771356
2016-04-27,0.10800909
2016-04-28,0.0076627885
2016-04-29,0.49595696
2016-04-30,0.013444866
2016-05-01,0.050794646
2016-05-02,0.064056136
2016-05-03,0.05075114
2016-05-04,0.062530965
2016-05-05,0.05861328
2016-05-06,0.05309794
2016-05-07,0.036060713
2016-05-08,0.059641417
2016-05-09,0.10760911
2016-05-10,0.057588063
2016-05-11,0.0106719965
2016-05-12,0.049561802
2016-05-13,0.05270568
2016-05-14,0.017369568
2016-05-15,0.03122579
2016-05-16,0.10613664
2016-05-17,0.07887053
2016-05-18,0.019780377
2016-05-19,0.022439066
2016-05-20,0.057692274
2016-05-21,0.11508211
2016-05-22,0.032160036
2016-05-23,0.024217023
2016-05-24,0.13311449
2016-05-25,0.03534606
2016-05-26,0.1901862
2016-05-27,0.08233449
2016-05-28,0.114596516
2016-05-29,0.096125126
2016-05-30,0.07432949
2016-05-31,0.07615304
2016-06-01,0.07731583
2016-06-02,0.07260136
2016-06-03,0.06432819
2016-06-04,0.12937851
2016-06-05,0.067429945
2016-06-06,0.0579739
2016-06-07,0.11137073
2016-06-08,0.07014093
2016-06-09,0.060728546
2016-06-10,0.054455157
2016-06-11,0.09708677
2016-06-12,0.13243756
2016-06-13,0.07400825
2016-06-14,0.062235083
2016-06-15,0.18606403
2016-06-16,0.02340163
2016-06-17,0.09289402
2016-06-18,0.020245712
2016-06-19,0.014961843
2016-06-20,0.015441796
2016-06-21,0.012488224
2016-06-22,0.021280924
2016-06-23,0.017103514
2016-06-24,0.02677145
2016-06-25,0.016156632
2016-06-26,0.0129845245
2016-06-27,0.02490186
2016-06-28,0.023903038
2016-06-29,0.015441101
2016-06-30,0.016570931
2016-07-01,0.017144907
2016-07-02,0.013991326
2016-07-03,0.015721904
2016-07-04,0.011228524
2016-07-05,0.020287491
2016-07-06,0.01999948
2016-07-07,0.021668218
2016-07-08,0.013950633
2016-07-09,0.012824111
2016-07-10,0.019890979
2016-07-11,0.016620722
2016-07-12,0.012913851
2016-07-13,0.013477593
2016-07-14,0.022317419
2016-07-15,0.008558977
2016-07-16,0.01398525
2016-07-17,0.015007874
2016-07-18,0.01253801
2016-07-19,0.011362802
2016-07-20,0.019229025
2016-07-21,0.015266073
2016-07-22,0.011901372
2016-07-23,0.014699338
2016-07-24,0.014803026
2016-07-25,0.012406147
2016-07-26,0.011896297
2016-07-27,0.016898958
2016-07-28,0.014370269
2016-07-29,0.012157915
2016-07-30,0.010467698
2016-07-31,0.013997846
2016-08-01,0.015864812
2016-08-02,0.012705943
2016-08-03,0.012989703
2016-08-04,0.012651975
2016-08-05,0.014233521
2016-08-06,0.01266758
2016-08-07,0.012485706
2016-08-08,0.01837448
2016-08-09,0.013748242
2016-08-10,0.015255984
2016-08-11,0.016787324
2016-08-12,0.012513652
2016-08-13,0.020515002
2016-08-14,0.012185859
2016-08-15,0.018103836
2016-08-16,0.015917197
2016-08-17,0.012871095
2016-08-18,0.017664444
2016-08-19,0.015805895
2016-08-20,0.017679326
2016-08-21,0.013279721
2016-08-22,0.015402554
2016-08-23,0.016941443
2016-08-24,0.014559026
2016-08-25,0.015245901
2016-08-26,0.015048262
2016-08-27,0.011070694
2016-08-28,0.012555823
2016-08-29,0.016444104
2016-08-30,0.013362696
2016-08-31,0.011626751
2016-09-01,0.016879736
2016-09-02,0.021975862
2016-09-03,0.010309317
2016-09-04,0.014609538
2016-09-05,0.01517727
2016-09-06,0.013760939
2016-09-07,0.012769794
2016-09-08,0.016937986
2016-09-09,0.016022222
2016-09-10,0.016168566
2016-09-11,0.014690776
2016-09-12,0.01653099
2016-09-13,0.015808802
2016-09-14,0.015752561
2016-09-15,0.015453894
2016-09-16,0.016283952
2016-09-17,0.014005522
2016-09-18,0.012648331
2016-09-19,0.016278997
2016-09-20,0.01839484
2016-09-21,0.01162433
2016-09-22,0.017530939
2016-09-23,0.010861273
2016-09-24,0.013357253
2016-09-25,0.012090676
2016-09-26,0.015471411
2016-09-27,0.014597029
2016-09-28,0.011729953
2016-09-29,0.015569879
2016-09-30,0.014070552
2016-10-01,0.017086087
2016-10-02,0.0153159015
2016-10-03,0.014481731
2016-10-04,0.01877336
2016-10-05,0.012578214
2016-10-06,0.016297966
2016-10-07,0.012164588
2016-10-08,0.017785296
2016-10-09,0.016025802
2016-10-10,0.018153137
2016-10-11,0.013562787
2016-10-12,0.014545692
2016-10-13,0.016513681
2016-10-14,0.013444082
2016-10-15,0.01367132
2016-10-16,0.012300003
2016-10-17,0.015479729
2016-10-18,0.01599747
2016-10-19,0.015319009
2016-10-20,0.01851793
2016-10-21,0.012374621
2016-10-22,0.014524415
2016-10-23,0.020708246
2016-10-24,0.01537572
2016-10-25,0.019059403
2016-10-26,0.01933247
2016-10-27,0.01463738
2016-10-28,0.017811486
2016-10-29,0.016027644
2016-10-30,0.01943511
2016-10-31,0.018230865
2016-11-01,0.016968718
2016-11-02,0.01942129
2016-11-03,0.017142281
2016-11-04,0.028115986
2016-11-05,0.052845817
2016-11-06,0.027401352
2016-11-07,0.03473082
2016-11-08,0.030738499
2016-11-09,0.030801473
2016-11-10,0.02598016
2016-11-11,0.026195832
2016-11-12,0.027994763
2016-11-13,0.024292413
2016-11-14,0.026212793
2016-11-15,0.43476644
2016-11-16,0.390739
2016-11-17,0.16880056
2016-11-18,0.14438275
2016-11-19,0.17242336
2016-11-20,0.6737766
2016-11-21,0.51148015
